Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1965,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.41600100272087
Ireland,IRL,1964,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.42577725512574
Ireland,IRL,1963,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.4425483087191
Ireland,IRL,1962,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.44836580394218
Ireland,IRL,1961,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.42353796951327
Ireland,IRL,1960,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,2.34842991431864
Ireland,IRL,2021,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.86529020174275
Ireland,IRL,2020,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.82655322281836
Ireland,IRL,2019,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.74971867591919
Ireland,IRL,2018,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.64900620762615
Ireland,IRL,2017,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.5633444203045
Ireland,IRL,2016,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.48868123931887
Ireland,IRL,2015,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.41657475966074
Ireland,IRL,2014,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.33317795138965
Ireland,IRL,2013,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.24243251093644
Ireland,IRL,2012,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.16610018387474
Ireland,IRL,2011,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.09602764856522
Ireland,IRL,2010,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.0220690078692
Ireland,IRL,2009,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.95124608981529
Ireland,IRL,2008,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.89448095795444
Ireland,IRL,2007,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.85883938869037
Ireland,IRL,2006,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.84687189039311
Ireland,IRL,2005,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.84201670373962
Ireland,IRL,2004,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.83071396922752
Ireland,IRL,2003,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.81616883455297
Ireland,IRL,2002,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.79905720097201
Ireland,IRL,2001,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.77984019777929
Ireland,IRL,2000,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.75605497066967
Ireland,IRL,1999,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.74102205570686
Ireland,IRL,1998,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.74529922720459
Ireland,IRL,1997,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.76133303591246
Ireland,IRL,1996,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.77024347446698
Ireland,IRL,1995,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.76469710966621
Ireland,IRL,1994,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.74375563781144
Ireland,IRL,1993,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.72729351252941
Ireland,IRL,1992,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.71033815990006
Ireland,IRL,1991,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.65482781283992
Ireland,IRL,1990,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.58213201651166
Ireland,IRL,1989,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.52307420732565
Ireland,IRL,1988,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.4772738700145
Ireland,IRL,1987,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.44302294381933
Ireland,IRL,1986,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.42728397052063
Ireland,IRL,1985,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.42355689220369
Ireland,IRL,1984,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.42414266903303
Ireland,IRL,1983,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.43282432104143
Ireland,IRL,1982,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.45093579158965
Ireland,IRL,1981,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.45728049572502
Ireland,IRL,1980,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.42459052933626
Ireland,IRL,1979,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.39754734969424
Ireland,IRL,1978,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.41905016516196
Ireland,IRL,1977,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.47006839831499
Ireland,IRL,1976,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.51917476037178
Ireland,IRL,1975,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.54372089107559
Ireland,IRL,1974,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.57299427379105
Ireland,IRL,1973,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.62005336095282
Ireland,IRL,1972,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.66743017834443
Ireland,IRL,1971,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.68719201078579
Ireland,IRL,1970,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.67934669801402
Ireland,IRL,1969,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.68284612836807
Ireland,IRL,1968,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.69964704605438
Ireland,IRL,1967,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.71220098669209
Ireland,IRL,1966,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.74151759181134
Ireland,IRL,1965,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.77851165810796
Ireland,IRL,1964,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.79907598800405
Ireland,IRL,1963,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.82513028209603
Ireland,IRL,1962,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.85451639820543
Ireland,IRL,1961,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.87025067265703
Ireland,IRL,1960,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.84556475448895
Ireland,IRL,2020,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055
Ireland,IRL,2019,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2018,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2017,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2016,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053
Ireland,IRL,2015,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052
Ireland,IRL,2014,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055
Ireland,IRL,2013,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053
Ireland,IRL,2012,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2011,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.051
Ireland,IRL,2010,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05
Ireland,IRL,2009,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05
Ireland,IRL,2008,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.049
Ireland,IRL,2007,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045
Ireland,IRL,2006,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.051
Ireland,IRL,2005,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2004,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055
Ireland,IRL,2003,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,2002,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055
Ireland,IRL,2001,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056
Ireland,IRL,2000,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1999,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.061
Ireland,IRL,1998,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1997,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1996,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.066
Ireland,IRL,1995,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065
Ireland,IRL,1994,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065
Ireland,IRL,1993,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064
Ireland,IRL,1992,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1991,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064
Ireland,IRL,1990,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065
Ireland,IRL,1989,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1988,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.061
Ireland,IRL,1987,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.061
Ireland,IRL,1986,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1985,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063
Ireland,IRL,1984,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064
Ireland,IRL,1983,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062
Ireland,IRL,1982,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1981,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1980,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06
Ireland,IRL,1979,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1978,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.057
Ireland,IRL,1977,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058
Ireland,IRL,1976,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058
Ireland,IRL,1975,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058
Ireland,IRL,1974,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1973,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1972,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06
Ireland,IRL,1971,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1970,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1969,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.057
Ireland,IRL,1968,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1967,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06
Ireland,IRL,1966,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.059
Ireland,IRL,1965,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054
Ireland,IRL,1964,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053
Ireland,IRL,1963,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053
Ireland,IRL,1962,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052
Ireland,IRL,1961,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052
Ireland,IRL,1960,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.051
Ireland,IRL,2021,Age dependency ratio (% of working-age population),SP.POP.DPND,53.2384684449622
Ireland,IRL,2020,Age dependency ratio (% of working-age population),SP.POP.DPND,53.1913285295067
Ireland,IRL,2019,Age dependency ratio (% of working-age population),SP.POP.DPND,53.141591588283
Ireland,IRL,2018,Age dependency ratio (% of working-age population),SP.POP.DPND,53.112781775131
Ireland,IRL,2017,Age dependency ratio (% of working-age population),SP.POP.DPND,53.0150800153035
Ireland,IRL,2016,Age dependency ratio (% of working-age population),SP.POP.DPND,52.8683698632383
Ireland,IRL,2015,Age dependency ratio (% of working-age population),SP.POP.DPND,52.6184759630194
Ireland,IRL,2014,Age dependency ratio (% of working-age population),SP.POP.DPND,52.3095411329022
Ireland,IRL,2013,Age dependency ratio (% of working-age population),SP.POP.DPND,51.7303331703523
Ireland,IRL,2012,Age dependency ratio (% of working-age population),SP.POP.DPND,50.7527093176272
Ireland,IRL,2011,Age dependency ratio (% of working-age population),SP.POP.DPND,49.5161218188009
Ireland,IRL,2010,Age dependency ratio (% of working-age population),SP.POP.DPND,48.0354324970159
Ireland,IRL,2009,Age dependency ratio (% of working-age population),SP.POP.DPND,46.5339429847546
Ireland,IRL,2008,Age dependency ratio (% of working-age population),SP.POP.DPND,45.3536646288102
Ireland,IRL,2007,Age dependency ratio (% of working-age population),SP.POP.DPND,44.8524668545592
Ireland,IRL,2006,Age dependency ratio (% of working-age population),SP.POP.DPND,45.2580633758295
Ireland,IRL,2005,Age dependency ratio (% of working-age population),SP.POP.DPND,46.0866065662371
Ireland,IRL,2004,Age dependency ratio (% of working-age population),SP.POP.DPND,46.6768841356317
Ireland,IRL,2003,Age dependency ratio (% of working-age population),SP.POP.DPND,47.0311749258502
Ireland,IRL,2002,Age dependency ratio (% of working-age population),SP.POP.DPND,47.4599758255449
Ireland,IRL,2001,Age dependency ratio (% of working-age population),SP.POP.DPND,48.1725453524625
Ireland,IRL,2000,Age dependency ratio (% of working-age population),SP.POP.DPND,49.0184421960202
Ireland,IRL,1999,Age dependency ratio (% of working-age population),SP.POP.DPND,49.9228382430038
Ireland,IRL,1998,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9581933951907
Ireland,IRL,1997,Age dependency ratio (% of working-age population),SP.POP.DPND,52.178150322152
Ireland,IRL,1996,Age dependency ratio (% of working-age population),SP.POP.DPND,53.6394174093783
Ireland,IRL,1995,Age dependency ratio (% of working-age population),SP.POP.DPND,55.3082783518953
Ireland,IRL,1994,Age dependency ratio (% of working-age population),SP.POP.DPND,57.0271955858672
Ireland,IRL,1993,Age dependency ratio (% of working-age population),SP.POP.DPND,58.6262447766067
Ireland,IRL,1992,Age dependency ratio (% of working-age population),SP.POP.DPND,60.0885194231211
Ireland,IRL,1991,Age dependency ratio (% of working-age population),SP.POP.DPND,61.4754424175303
Ireland,IRL,1990,Age dependency ratio (% of working-age population),SP.POP.DPND,62.8838157925232
Ireland,IRL,1989,Age dependency ratio (% of working-age population),SP.POP.DPND,64.1422063062031
Ireland,IRL,1988,Age dependency ratio (% of working-age population),SP.POP.DPND,65.0606003421134
Ireland,IRL,1987,Age dependency ratio (% of working-age population),SP.POP.DPND,65.8128845778233
Ireland,IRL,1986,Age dependency ratio (% of working-age population),SP.POP.DPND,66.6035965053482
Ireland,IRL,1985,Age dependency ratio (% of working-age population),SP.POP.DPND,67.4601829807979
Ireland,IRL,1984,Age dependency ratio (% of working-age population),SP.POP.DPND,68.2408222809523
Ireland,IRL,1983,Age dependency ratio (% of working-age population),SP.POP.DPND,68.897561651507
Ireland,IRL,1982,Age dependency ratio (% of working-age population),SP.POP.DPND,69.5246617579831
Ireland,IRL,1981,Age dependency ratio (% of working-age population),SP.POP.DPND,70.0146036291446
Ireland,IRL,1980,Age dependency ratio (% of working-age population),SP.POP.DPND,70.3638402150115
Ireland,IRL,1979,Age dependency ratio (% of working-age population),SP.POP.DPND,70.7257088754091
Ireland,IRL,1978,Age dependency ratio (% of working-age population),SP.POP.DPND,71.2517618494017
Ireland,IRL,1977,Age dependency ratio (% of working-age population),SP.POP.DPND,71.7471296124781
Ireland,IRL,1976,Age dependency ratio (% of working-age population),SP.POP.DPND,72.0048232834981
Ireland,IRL,1975,Age dependency ratio (% of working-age population),SP.POP.DPND,72.1543433004431
Ireland,IRL,1974,Age dependency ratio (% of working-age population),SP.POP.DPND,72.3226408130446
Ireland,IRL,1973,Age dependency ratio (% of working-age population),SP.POP.DPND,72.5803132221255
Ireland,IRL,1972,Age dependency ratio (% of working-age population),SP.POP.DPND,72.9688259125453
Ireland,IRL,1971,Age dependency ratio (% of working-age population),SP.POP.DPND,73.2769883665442
Ireland,IRL,1970,Age dependency ratio (% of working-age population),SP.POP.DPND,73.1540771205336
Ireland,IRL,1969,Age dependency ratio (% of working-age population),SP.POP.DPND,73.0020829978179
Ireland,IRL,1968,Age dependency ratio (% of working-age population),SP.POP.DPND,73.1702652361086
Ireland,IRL,1967,Age dependency ratio (% of working-age population),SP.POP.DPND,73.5131564395264
Ireland,IRL,1966,Age dependency ratio (% of working-age population),SP.POP.DPND,73.7524773020489
Ireland,IRL,1965,Age dependency ratio (% of working-age population),SP.POP.DPND,73.2155004785956
Ireland,IRL,1964,Age dependency ratio (% of working-age population),SP.POP.DPND,72.1587544487833
Ireland,IRL,1963,Age dependency ratio (% of working-age population),SP.POP.DPND,71.8973936853573
Ireland,IRL,1962,Age dependency ratio (% of working-age population),SP.POP.DPND,72.5201427098446
Ireland,IRL,1961,Age dependency ratio (% of working-age population),SP.POP.DPND,73.2126331644177
Ireland,IRL,1960,Age dependency ratio (% of working-age population),SP.POP.DPND,73.2009415038099
Ireland,IRL,2021,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.7238226705731
Ireland,IRL,2020,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.2806704871941
Ireland,IRL,2019,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.8115830254833
Ireland,IRL,2018,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,21.3474811641352
Ireland,IRL,2017,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.8949466129645
Ireland,IRL,2016,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.4601543234582
Ireland,IRL,2015,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.0173523146319
Ireland,IRL,2014,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.6009254187683
Ireland,IRL,2013,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.0507942862581
Ireland,IRL,2012,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.3102183022538
Ireland,IRL,2011,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.5496062868744
Ireland,IRL,2010,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.7967721588639
Ireland,IRL,2009,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.1250259280631
Ireland,IRL,2008,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.6374374616141
Ireland,IRL,2007,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.4685639000765
Ireland,IRL,2006,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.6755384307909
Ireland,IRL,2005,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.0238547503887
Ireland,IRL,2004,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.2098835813946
Ireland,IRL,2003,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.2722311457883
Ireland,IRL,2002,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.3701489357952
Ireland,IRL,2001,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.5037548600479
Ireland,IRL,2000,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.6425428393745
Ireland,IRL,1999,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,16.835876843048
Ireland,IRL,1998,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.0646737848761
Ireland,IRL,1997,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.2754337745217
Ireland,IRL,1996,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.5216879128454
Ireland,IRL,1995,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.79242514943
Ireland,IRL,1994,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.0169116289973
Ireland,IRL,1993,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.2155766125044
Ireland,IRL,1992,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.4037711181763
Ireland,IRL,1991,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.5796858701895
Ireland,IRL,1990,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.7394256842886
Ireland,IRL,1989,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.7916811788659
Ireland,IRL,1988,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.6840948158998
Ireland,IRL,1987,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.4999702572072
Ireland,IRL,1986,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.3815161125435
Ireland,IRL,1985,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.3206092418082
Ireland,IRL,1984,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.2361785901564
Ireland,IRL,1983,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.231131689678
Ireland,IRL,1982,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.369337911313
Ireland,IRL,1981,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.4716213967293
Ireland,IRL,1980,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.5176828361226
Ireland,IRL,1979,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.558662593371
Ireland,IRL,1978,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.6556446053972
Ireland,IRL,1977,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.754454320259
Ireland,IRL,1976,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.749292841833
Ireland,IRL,1975,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.7011362170465
Ireland,IRL,1974,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.7558493600306
Ireland,IRL,1973,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.9709997740649
Ireland,IRL,1972,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.2525463897738
Ireland,IRL,1971,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.4465421625904
Ireland,IRL,1970,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.4550879691218
Ireland,IRL,1969,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.4904530741473
Ireland,IRL,1968,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.6271513014721
Ireland,IRL,1967,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.7596778966436
Ireland,IRL,1966,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.852158824007
Ireland,IRL,1965,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.612849239364
Ireland,IRL,1964,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.2683515688905
Ireland,IRL,1963,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.2940919838892
Ireland,IRL,1962,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.517669924174
Ireland,IRL,1961,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.6842015531735
Ireland,IRL,1960,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.5887411427858
Ireland,IRL,2021,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.5146457743891
Ireland,IRL,2020,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.9106580423126
Ireland,IRL,2019,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.3300085627997
Ireland,IRL,2018,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.7653006109958
Ireland,IRL,2017,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.1201334023389
Ireland,IRL,2016,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.4082155397801
Ireland,IRL,2015,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.6011236483874
Ireland,IRL,2014,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.7086157141339
Ireland,IRL,2013,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.6795388840943
Ireland,IRL,2012,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.4424910153734
Ireland,IRL,2011,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.9665155319265
Ireland,IRL,2010,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.238660338152
Ireland,IRL,2009,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.4089170566915
Ireland,IRL,2008,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.7162271671961
Ireland,IRL,2007,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.3839029544827
Ireland,IRL,2006,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,29.5825249450387
Ireland,IRL,2005,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.0627518158484
Ireland,IRL,2004,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.467000554237
Ireland,IRL,2003,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,30.7589437800619
Ireland,IRL,2002,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.0898268897497
Ireland,IRL,2001,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,31.6687904924146
Ireland,IRL,2000,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,32.3758993566457
Ireland,IRL,1999,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,33.0869613999558
